order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
4904,10/02/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10003510,80,90,3,3,2.4,77.6,-2.4000000000000057
4905,05/29/2023,Second Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10003746,570,670,3,3,17.099999999999998,552.9,-17.100000000000023
4906,12/07/2023,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Binders,OFF-BI-10003476,20,20,4,4,0.8,19.2,-0.8000000000000007
4907,08/11/2023,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Storage,OFF-ST-10001469,240,270,5,2,4.8,235.2,-4.800000000000011
4908,01/22/2023,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Binders,OFF-BI-10001757,10,10,8,4,0.4,9.6,-0.40000000000000036
4909,01/04/2023,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Technology,Phones,TEC-PH-10004875,10,10,2,3,0.3,9.7,-0.3000000000000007
4910,09/22/2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Envelopes,OFF-EN-10001219,20,20,3,3,0.6,19.4,-0.6000000000000014
4911,10/18/2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Paper,OFF-PA-10000019,40,40,7,3,1.2,38.8,-1.2000000000000028
4912,02/09/2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Technology,Phones,TEC-PH-10001924,90,110,2,4,3.6,86.4,-3.5999999999999943
4913,07/25/2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,OFF-BI-10002003,10,10,5,5,0.5,9.5,-0.5
4914,05/27/2022,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,OFF-BI-10003727,0,0,2,3,0.0,0.0,0.0
4915,09/15/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10004042,40,40,2,4,1.6,38.4,-1.6000000000000014
4916,09/25/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001097,10,10,3,4,0.4,9.6,-0.40000000000000036
4917,09/25/2022,Second Class,Consumer,United States,League City,Texas,77573,Central,Office Supplies,Art,OFF-AR-10004344,60,70,7,3,1.7999999999999998,58.2,-1.7999999999999972
4918,04/20/2023,Second Class,Consumer,United States,League City,Texas,77573,Central,Furniture,Chairs,FUR-CH-10001802,220,250,3,5,11.0,209.0,-11.0
4919,08/23/2022,Standard Class,Corporate,United States,Gaithersburg,Maryland,20877,East,Furniture,Bookcases,FUR-BO-10004709,160,170,3,4,6.4,153.6,-6.400000000000006
4920,09/18/2022,Standard Class,Corporate,United States,Gaithersburg,Maryland,20877,East,Technology,Phones,TEC-PH-10000455,190,230,2,3,5.7,184.3,-5.699999999999989
4921,12/29/2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10002393,0,0,2,2,0.0,0.0,0.0
4922,12/21/2022,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Paper,OFF-PA-10004381,100,100,2,3,3.0,97.0,-3.0
4923,01/07/2022,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Fasteners,OFF-FA-10003059,0,0,2,3,0.0,0.0,0.0
4924,06/10/2023,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Paper,OFF-PA-10000994,540,630,6,3,16.2,523.8,-16.200000000000045
4925,10/14/2022,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Technology,Phones,TEC-PH-10002890,70,90,2,2,1.4000000000000001,68.6,-1.4000000000000057
4926,08/24/2023,First Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,OFF-AR-10003338,10,10,2,5,0.5,9.5,-0.5
4927,01/09/2022,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10003008,70,90,1,5,3.5,66.5,-3.5
4928,02/21/2022,Standard Class,Home Office,United States,Fairfield,Connecticut,6824,East,Office Supplies,Paper,OFF-PA-10001972,20,20,3,5,1.0,19.0,-1.0
4929,03/16/2023,Standard Class,Home Office,United States,Fairfield,Connecticut,6824,East,Furniture,Chairs,FUR-CH-10000155,810,900,3,5,40.5,769.5,-40.5
4930,02/09/2022,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10000658,50,60,5,3,1.5,48.5,-1.5
4931,03/08/2022,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000349,10,10,3,4,0.4,9.6,-0.40000000000000036
4932,11/23/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001446,20,20,2,4,0.8,19.2,-0.8000000000000007
4933,09/09/2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Envelopes,OFF-EN-10004483,10,10,1,4,0.4,9.6,-0.40000000000000036
4934,04/15/2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10002012,0,0,2,4,0.0,0.0,0.0
4935,05/27/2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Fasteners,OFF-FA-10003021,0,0,3,5,0.0,0.0,0.0
4936,06/24/2022,Standard Class,Corporate,United States,Lehi,Utah,84043,West,Technology,Phones,TEC-PH-10003356,20,20,3,2,0.4,19.6,-0.3999999999999986
4937,08/29/2023,Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Office Supplies,Binders,OFF-BI-10004728,20,30,7,2,0.4,19.6,-0.3999999999999986
4938,09/10/2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000078,1220,1330,5,2,24.400000000000002,1195.6,-24.40000000000009
4939,11/23/2022,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Bookcases,FUR-BO-10003034,310,330,3,2,6.2,303.8,-6.199999999999989
4940,06/19/2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10003514,20,20,5,5,1.0,19.0,-1.0
4941,02/08/2023,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Chairs,FUR-CH-10001708,1160,1270,9,2,23.2,1136.8,-23.200000000000045
4942,04/21/2022,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Bookcases,FUR-BO-10002598,220,280,4,2,4.4,215.6,-4.400000000000006
4943,03/29/2023,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,OFF-AR-10001022,10,10,2,2,0.2,9.8,-0.1999999999999993
4944,12/28/2022,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10004459,320,380,1,2,6.4,313.6,-6.399999999999977
4945,05/28/2023,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Paper,OFF-PA-10004381,90,100,2,5,4.5,85.5,-4.5
4946,06/14/2022,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,OFF-BI-10000050,10,10,2,5,0.5,9.5,-0.5
4947,11/24/2022,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Fasteners,OFF-FA-10000304,0,0,2,3,0.0,0.0,0.0
4948,04/03/2022,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,OFF-LA-10002475,30,30,4,2,0.6,29.4,-0.6000000000000014
4949,03/09/2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001989,100,120,7,5,5.0,95.0,-5.0
4950,11/29/2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000732,20,20,3,4,0.8,19.2,-0.8000000000000007
4951,06/25/2023,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004441,10,10,3,3,0.3,9.7,-0.3000000000000007
4952,11/20/2022,Standard Class,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,OFF-PA-10000304,10,10,2,2,0.2,9.8,-0.1999999999999993
4953,08/20/2023,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10002670,60,70,1,4,2.4,57.6,-2.3999999999999986
4954,04/18/2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001527,80,90,2,3,2.4,77.6,-2.4000000000000057
4955,06/10/2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002335,20,20,7,2,0.4,19.6,-0.3999999999999986
4956,05/01/2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10003641,70,80,3,5,3.5,66.5,-3.5
4957,01/31/2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,FUR-FU-10002685,30,40,2,4,1.2,28.8,-1.1999999999999993
4958,03/29/2022,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Binders,OFF-BI-10001308,0,0,2,2,0.0,0.0,0.0
4959,08/16/2022,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Fasteners,OFF-FA-10003485,20,20,9,2,0.4,19.6,-0.3999999999999986
4960,03/09/2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10003357,50,60,1,3,1.5,48.5,-1.5
4961,08/07/2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10002867,60,70,1,2,1.2,58.8,-1.2000000000000028
4962,08/08/2022,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004477,40,50,1,3,1.2,38.8,-1.2000000000000028
4963,06/06/2023,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001427,20,20,3,5,1.0,19.0,-1.0
4964,08/27/2023,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002344,210,240,3,4,8.4,201.6,-8.400000000000006
4965,04/14/2023,Second Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Binders,OFF-BI-10000301,10,10,4,5,0.5,9.5,-0.5
4966,01/01/2023,Second Class,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Phones,TEC-PH-10001944,430,470,4,2,8.6,421.4,-8.600000000000023
4967,09/24/2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Phones,TEC-PH-10001527,110,130,3,2,2.2,107.8,-2.200000000000003
4968,08/30/2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10001307,10,10,2,4,0.4,9.6,-0.40000000000000036
4969,11/19/2023,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10004571,190,200,2,5,9.5,180.5,-9.5
4970,09/25/2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10001973,100,110,1,3,3.0,97.0,-3.0
4971,02/23/2023,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10000513,170,210,2,4,6.8,163.2,-6.800000000000011
4972,12/22/2023,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002421,40,40,2,5,2.0,38.0,-2.0
4973,11/01/2022,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10004090,30,40,2,3,0.8999999999999999,29.1,-0.8999999999999986
4974,01/15/2022,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10004071,70,90,2,3,2.1,67.9,-2.0999999999999943
4975,09/06/2023,Standard Class,Home Office,United States,Oceanside,California,92054,West,Office Supplies,Paper,OFF-PA-10002246,10,10,2,2,0.2,9.8,-0.1999999999999993
4976,06/17/2023,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10003198,630,720,9,2,12.6,617.4,-12.600000000000023
4977,06/11/2023,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001031,20,20,5,3,0.6,19.4,-0.6000000000000014
4978,07/07/2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003727,10,10,2,5,0.5,9.5,-0.5
4979,09/01/2022,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001336,700,770,6,4,28.0,672.0,-28.0
4980,06/19/2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,OFF-SU-10001664,20,20,3,4,0.8,19.2,-0.8000000000000007
4981,07/06/2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,OFF-AP-10003971,0,0,2,3,0.0,0.0,0.0
4982,10/02/2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10000199,20,20,4,3,0.6,19.4,-0.6000000000000014
4983,07/03/2022,Standard Class,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Labels,OFF-LA-10001045,10,10,2,4,0.4,9.6,-0.40000000000000036
4984,07/02/2023,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10003442,70,80,3,4,2.8000000000000003,67.2,-2.799999999999997
4985,08/26/2023,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Fasteners,OFF-FA-10003059,10,10,5,3,0.3,9.7,-0.3000000000000007
4986,03/26/2022,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10001175,10,10,5,4,0.4,9.6,-0.40000000000000036
4987,09/02/2023,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10003441,20,20,3,5,1.0,19.0,-1.0
4988,12/07/2022,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10004287,1080,1330,6,3,32.4,1047.6,-32.40000000000009
4989,04/25/2022,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004040,0,0,2,5,0.0,0.0,0.0
4990,03/13/2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004022,10,10,3,2,0.2,9.8,-0.1999999999999993
4991,05/11/2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10002200,590,690,4,4,23.6,566.4,-23.600000000000023
4992,08/09/2022,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10001120,1630,1890,5,5,81.5,1548.5,-81.5
4993,11/27/2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10000461,60,60,8,3,1.7999999999999998,58.2,-1.7999999999999972
4994,04/09/2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Labels,OFF-LA-10004008,20,20,8,3,0.6,19.4,-0.6000000000000014
4995,10/30/2022,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10000221,20,20,5,3,0.6,19.4,-0.6000000000000014
4996,02/14/2022,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000962,40,50,4,3,1.2,38.8,-1.2000000000000028
4997,01/05/2023,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,OFF-AP-10000390,40,50,1,3,1.2,38.8,-1.2000000000000028
4998,10/01/2022,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10000014,10,10,4,4,0.4,9.6,-0.40000000000000036
4999,05/27/2023,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10004120,100,110,1,3,3.0,97.0,-3.0
5000,01/10/2022,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002764,50,60,5,3,1.5,48.5,-1.5
5001,01/02/2023,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10000736,70,80,1,2,1.4000000000000001,68.6,-1.4000000000000057
5002,05/02/2023,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Supplies,OFF-SU-10000898,60,70,5,3,1.7999999999999998,58.2,-1.7999999999999972
5003,09/22/2023,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Paper,OFF-PA-10004327,150,190,4,4,6.0,144.0,-6.0
5004,01/10/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10000143,10,10,2,3,0.3,9.7,-0.3000000000000007
5005,03/10/2022,Second Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,TEC-AC-10002550,50,50,3,2,1.0,49.0,-1.0
5006,10/29/2023,Second Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Storage,OFF-ST-10003306,610,710,5,5,30.5,579.5,-30.5
5007,02/28/2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Machines,TEC-MA-10000045,1930,2320,2,5,96.5,1833.5,-96.5
5008,12/11/2023,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10001505,20,20,3,4,0.8,19.2,-0.8000000000000007
5009,05/23/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004781,10,10,1,3,0.3,9.7,-0.3000000000000007
5010,04/17/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002680,750,790,6,5,37.5,712.5,-37.5
5011,02/07/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000848,0,0,3,4,0.0,0.0,0.0
5012,10/21/2022,First Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Bookcases,FUR-BO-10004467,190,210,7,5,9.5,180.5,-9.5
5013,06/23/2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,OFF-BI-10001670,30,30,3,4,1.2,28.8,-1.1999999999999993
5014,10/25/2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10000136,200,220,7,3,6.0,194.0,-6.0
5015,07/03/2023,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004522,190,210,6,3,5.7,184.3,-5.699999999999989
5016,08/21/2022,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Furnishings,FUR-FU-10002960,30,40,7,2,0.6,29.4,-0.6000000000000014
5017,04/16/2022,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10002584,1250,1500,4,5,62.5,1187.5,-62.5
5018,07/18/2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10002505,10,10,3,2,0.2,9.8,-0.1999999999999993
5019,09/04/2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10003832,640,770,3,2,12.8,627.2,-12.799999999999955
5020,04/20/2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Supplies,OFF-SU-10002537,20,20,2,5,1.0,19.0,-1.0
5021,01/12/2022,Second Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10003505,330,350,3,3,9.9,320.1,-9.899999999999977
5022,06/07/2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10001465,60,70,2,4,2.4,57.6,-2.3999999999999986
5023,03/17/2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,690,770,3,2,13.8,676.2,-13.799999999999955
